source_id,subgroup_consensus,seed_fraction_A,seed_fraction_B,seed_fraction_C,consensus_label_stability,stable_ge_090
2068007825106278784,CygOB2-B,0.0,1.0,0.0,1.0,True
2068008164405551104,CygOB2-B,0.0,1.0,0.0,1.0,True
2068009989769840384,CygOB2-B,0.0,1.0,0.0,1.0,True
2068010092849063168,CygOB2-B,0.0,1.0,0.0,1.0,True
2068010470806185344,CygOB2-B,0.0,1.0,0.0,1.0,True
2068010505165924864,CygOB2-B,0.0,1.0,0.0,1.0,True
2068010745684108032,CygOB2-B,0.0,1.0,0.0,1.0,True
2068011054922015488,CygOB2-B,0.0,1.0,0.0,1.0,True
2068011604677578880,CygOB2-A,1.0,0.0,0.0,1.0,True
2068012532390499840,CygOB2-B,0.0,1.0,0.0,1.0,True
2068012974769014400,CygOB2-B,0.0,1.0,0.0,1.0,True
2068013872420559360,CygOB2-B,0.0,1.0,0.0,1.0,True
2068015212450137600,CygOB2-B,0.0,1.0,0.0,1.0,True
2068016548183145344,CygOB2-A,1.0,0.0,0.0,1.0,True
2068017926869495296,CygOB2-B,0.0,1.0,0.0,1.0,True
2068025554731387904,CygOB2-B,0.0,1.0,0.0,1.0,True
2068026031471143552,CygOB2-A,1.0,0.0,0.0,1.0,True
2068026134550348288,CygOB2-B,0.0,1.0,0.0,1.0,True
2068030257718670208,CygOB2-B,0.0,1.0,0.0,1.0,True
2068032937776997632,CygOB2-B,0.0,1.0,0.0,1.0,True
2068033354392199808,CygOB2-A,1.0,0.0,0.0,1.0,True
2068033384453608320,CygOB2-A,1.0,0.0,0.0,1.0,True
2068033491831145984,CygOB2-B,0.0,1.0,0.0,1.0,True
2068034488263553792,CygOB2-A,1.0,0.0,0.0,1.0,True
2068034694421979008,CygOB2-A,1.0,0.0,0.0,1.0,True
2068035965732313984,CygOB2-A,1.0,0.0,0.0,1.0,True
2068040226340195200,CygOB2-A,1.0,0.0,0.0,1.0,True
2068040982254524416,CygOB2-A,1.0,0.0,0.0,1.0,True
2068042837680313600,CygOB2-B,0.0,1.0,0.0,1.0,True
2068043627954118912,CygOB2-B,0.0,1.0,0.0,1.0,True
2068046926489276672,CygOB2-A,1.0,0.0,0.0,1.0,True
2068052905083769984,CygOB2-B,0.0,1.0,0.0,1.0,True
